,index,id-pesquisa,nome-pesquisa,id-agregado,nome-agregado
3259,29,PY,Pesquisa Anual de Serviços,2630,"Número de empresas e pessoal ocupado em 31/12 das empresas de serviços de informação e comunicação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3260,29,PY,Pesquisa Anual de Serviços,2755,"Número de empresas e pessoal ocupado em 31/12 das empresas de serviços de informação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3261,29,PY,Pesquisa Anual de Serviços,2816,"Número de empresas e Pessoal ocupado em 31/12 das empresas de serviços de manutenção e reparação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3262,29,PY,Pesquisa Anual de Serviços,2689,"Número de empresas e Pessoal ocupado em 31/12 das empresas de serviços de manutenção e reparação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3263,29,PY,Pesquisa Anual de Serviços,2777,"Número de empresas e Pessoal ocupado em 31/12 das empresas de serviços prestados às empresas, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3264,29,PY,Pesquisa Anual de Serviços,2744,"Número de empresas e Pessoal ocupado em 31/12 das empresas de serviços prestados às famílias, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3265,29,PY,Pesquisa Anual de Serviços,2619,"Número de empresas e Pessoal ocupado em 31/12 das empresas de serviços prestados às famílias, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3266,29,PY,Pesquisa Anual de Serviços,2642,"Número de empresas e Pessoal ocupado em 31/12 das empresas de serviços profissionais, administrativos e complementares, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3267,29,PY,Pesquisa Anual de Serviços,2794,"Número de empresas e Pessoal ocupado em 31/12 das empresas de transportes, serviços auxiliares aos transportes e correios, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3268,29,PY,Pesquisa Anual de Serviços,2660,"Número de empresas e Pessoal ocupado em 31/12 das empresas de transportes, serviços auxiliares aos transportes e correios, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3269,29,PY,Pesquisa Anual de Serviços,2580,"Origem da receita operacional líquida das empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3270,29,PY,Pesquisa Anual de Serviços,2736,"Origem da receita operacional líquida, segundo as atividades"
3271,29,PY,Pesquisa Anual de Serviços,2799,"Receita das empresas de atividades imobiliárias, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3272,29,PY,Pesquisa Anual de Serviços,2665,"Receita das empresas de atividades imobiliárias, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3273,29,PY,Pesquisa Anual de Serviços,2821,"Receita das empresas de outras atividades de serviços, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3274,29,PY,Pesquisa Anual de Serviços,2695,"Receita das empresas de outras atividades de serviços, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3275,29,PY,Pesquisa Anual de Serviços,2624,"Receita das empresas de serviços de informação e comunicação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3276,29,PY,Pesquisa Anual de Serviços,2749,"Receita das empresas de serviços de informação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3277,29,PY,Pesquisa Anual de Serviços,2810,"Receita das empresas de serviços de manutenção e reparação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3278,29,PY,Pesquisa Anual de Serviços,2676,"Receita das empresas de serviços de manutenção e reparação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3279,29,PY,Pesquisa Anual de Serviços,2768,"Receita das empresas de serviços prestados às empresas, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3280,29,PY,Pesquisa Anual de Serviços,2738,"Receita das empresas de serviços prestados às famílias, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3281,29,PY,Pesquisa Anual de Serviços,2611,"Receita das empresas de serviços prestados às famílias, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3282,29,PY,Pesquisa Anual de Serviços,2635,"Receita das empresas de serviços profissionais, administrativos e complementares, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3283,29,PY,Pesquisa Anual de Serviços,2788,"Receita das empresas de transportes, serviços auxiliares aos transportes e correios, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3284,29,PY,Pesquisa Anual de Serviços,2650,"Receita das empresas de transportes, serviços auxiliares aos transportes e correios, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3285,29,PY,Pesquisa Anual de Serviços,2341,"Receita operacional líquida das empresas de informática com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3286,29,PY,Pesquisa Anual de Serviços,2343,"Receita operacional líquida das empresas de serviços audiovisuais com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3287,29,PY,Pesquisa Anual de Serviços,2342,"Receita operacional líquida das empresas de telecomunicações com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3288,29,PY,Pesquisa Anual de Serviços,2212,"Receita operacional líquida das empresas de transporte aéreo com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3289,29,PY,Pesquisa Anual de Serviços,2211,"Receita operacional líquida das empresas de transporte aquaviário com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3290,29,PY,Pesquisa Anual de Serviços,2210,"Receita operacional líquida das empresas de transporte ferroviário/metroviário com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3291,29,PY,Pesquisa Anual de Serviços,2207,"Receita operacional líquida das empresas de transporte rodoviário com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3292,29,PY,Pesquisa Anual de Serviços,2213,"Receita operacional líquida das empresas de transporte rodoviário e aéreo de cargas com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3293,29,PY,Pesquisa Anual de Serviços,2209,"Receita operacional líquida das empresas de transporte rodoviário predominantemente de cargas com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3294,29,PY,Pesquisa Anual de Serviços,2208,"Receita operacional líquida das empresas de transporte rodoviário predominantemente de passageiros com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3295,29,PY,Pesquisa Anual de Serviços,575,"Receita operacional líquida e subvenções das agências de publicidade com 15 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3296,29,PY,Pesquisa Anual de Serviços,576,"Receita operacional líquida e subvenções das agências de publicidade com 15 ou mais pessoas ocupadas, segundo os tipos de campanha publicitária/de comunicação"
3297,29,PY,Pesquisa Anual de Serviços,39,"Receita operacional líquida e subvenções das empresas de informática com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3298,29,PY,Pesquisa Anual de Serviços,83,"Receita operacional líquida e subvenções das empresas de serviços audiovisuais com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3299,29,PY,Pesquisa Anual de Serviços,87,"Receita operacional líquida e subvenções das empresas de serviços de engenharia e arquitetura com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3300,29,PY,Pesquisa Anual de Serviços,574,"Receita operacional líquida e subvenções das empresas de serviços de publicidade com 15 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3301,29,PY,Pesquisa Anual de Serviços,40,"Receita operacional líquida e subvenções das empresas de telecomunicações com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3302,29,PY,Pesquisa Anual de Serviços,38,"Receita operacional líquida e subvenções das empresas de transporte aéreo com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3303,29,PY,Pesquisa Anual de Serviços,37,"Receita operacional líquida e subvenções das empresas de transporte aquaviário com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3304,29,PY,Pesquisa Anual de Serviços,36,"Receita operacional líquida e subvenções das empresas de transporte ferroviário/metroviário com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3305,29,PY,Pesquisa Anual de Serviços,1,"Receita operacional líquida e subvenções das empresas de transporte rodoviário com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3306,29,PY,Pesquisa Anual de Serviços,18,"Receita operacional líquida e subvenções das empresas de transporte rodoviário predominantemente de cargas com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3307,29,PY,Pesquisa Anual de Serviços,17,"Receita operacional líquida e subvenções das empresas de transporte rodoviário predominantemente de passageiros com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3308,29,PY,Pesquisa Anual de Serviços,2214,"Receita operacional líquida nas empresas de informática com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3309,29,PY,Pesquisa Anual de Serviços,2216,"Receita operacional líquida nas empresas de serviços audiovisuais com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3310,29,PY,Pesquisa Anual de Serviços,2215,"Receita operacional líquida nas empresas de telecomunicações com 20 ou mais pessoas ocupadas, segundo os produtos/serviços prestados"
3311,29,PY,Pesquisa Anual de Serviços,2344,"Receita operacional líquida por origem da receita, segundo as atividades"
3312,29,PY,Pesquisa Anual de Serviços,2735,"Receita operacional líquida, Valor adicionado, Salários, Retiradas e outras remunerações, Pessoal ocupado e Número de empresas dos serviços empresariais não-financeiros, segundo as atividades"
3313,29,PY,Pesquisa Anual de Serviços,2577,"Receita operacional líquida, Valor adicionado, Salários, Retiradas e outras remunerações, Pessoal ocupado e Número de empresas dos serviços empresariais não-financeiros, segundo as atividades - CNAE 2.0"
3314,29,PY,Pesquisa Anual de Serviços,2798,Resultado das atividades imobiliárias
3315,29,PY,Pesquisa Anual de Serviços,2664,Resultado das atividades imobiliárias - CNAE 2.0
3316,29,PY,Pesquisa Anual de Serviços,1496,Resultados das atividades de alojamento e alimentação
3317,29,PY,Pesquisa Anual de Serviços,1632,Resultados das atividades de correio e telecomunicações
3318,29,PY,Pesquisa Anual de Serviços,1556,Resultados das atividades de informática
3319,29,PY,Pesquisa Anual de Serviços,1582,Resultados das atividades de serviços prestados às empresas
3320,29,PY,Pesquisa Anual de Serviços,1526,Resultados das atividades de transportes e serviços auxiliares dos transportes
3321,29,PY,Pesquisa Anual de Serviços,2787,"Resultados das atividades de transportes, serviços auxiliares aos transportes e correios"
3322,29,PY,Pesquisa Anual de Serviços,2649,"Resultados das atividades de transportes, serviços auxiliares aos transportes e correios - CNAE 2.0"
3323,29,PY,Pesquisa Anual de Serviços,2737,Resultados das atividades dos serviços prestados às famílias
3324,29,PY,Pesquisa Anual de Serviços,2610,Resultados das atividades dos serviços prestados às famílias - CNAE 2.0
3325,29,PY,Pesquisa Anual de Serviços,1635,Resultados das atividades imobiliárias e de aluguel de bens móveis e imóveis
3326,29,PY,Pesquisa Anual de Serviços,1596,Resultados das outras atividades
3327,29,PY,Pesquisa Anual de Serviços,2820,Resultados das outras atividades de serviços
3328,29,PY,Pesquisa Anual de Serviços,2693,Resultados das outras atividades de serviços - CNAE 2.0
3329,29,PY,Pesquisa Anual de Serviços,2748,Resultados dos serviços de informação
3330,29,PY,Pesquisa Anual de Serviços,2623,Resultados dos serviços de informação e comunicação - CNAE 2.0
3331,29,PY,Pesquisa Anual de Serviços,2809,Resultados dos serviços de manutenção e reparação
3332,29,PY,Pesquisa Anual de Serviços,2675,Resultados dos serviços de manutenção e reparação - CNAE 2.0
3333,29,PY,Pesquisa Anual de Serviços,2581,Resultados dos serviços empresariais não-financeiros - CNAE 2.0
3334,29,PY,Pesquisa Anual de Serviços,2767,Resultados dos serviços prestados às empresas
3335,29,PY,Pesquisa Anual de Serviços,2634,"Resultados dos serviços profissionais, administrativos e complementares - CNAE 2.0"
3336,29,PY,Pesquisa Anual de Serviços,2806,"Variação trimestral do pessoal ocupado das empresas de atividades imobiliárias, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3337,29,PY,Pesquisa Anual de Serviços,2672,"Variação trimestral do pessoal ocupado das empresas de atividades imobiliárias, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3338,29,PY,Pesquisa Anual de Serviços,2828,"Variação trimestral do pessoal ocupado das empresas de outras atividades de serviços, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3339,29,PY,Pesquisa Anual de Serviços,2708,"Variação trimestral do pessoal ocupado das empresas de outras atividades de serviços, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3340,29,PY,Pesquisa Anual de Serviços,2631,"Variação trimestral do pessoal ocupado das empresas de serviços de informação e comunicação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3341,29,PY,Pesquisa Anual de Serviços,2756,"Variação trimestral do pessoal ocupado das empresas de serviços de informação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3342,29,PY,Pesquisa Anual de Serviços,2817,"Variação trimestral do pessoal ocupado das empresas de serviços de manutenção e reparação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3343,29,PY,Pesquisa Anual de Serviços,2690,"Variação trimestral do pessoal ocupado das empresas de serviços de manutenção e reparação, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3344,29,PY,Pesquisa Anual de Serviços,2778,"Variação trimestral do pessoal ocupado das empresas de serviços prestados às empresas, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3345,29,PY,Pesquisa Anual de Serviços,2745,"Variação trimestral do pessoal ocupado das empresas de serviços prestados às famílias, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3346,29,PY,Pesquisa Anual de Serviços,2620,"Variação trimestral do pessoal ocupado das empresas de serviços prestados às famílias, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3347,29,PY,Pesquisa Anual de Serviços,2643,"Variação trimestral do pessoal ocupado das empresas de serviços profissionais, administrativos e complementares, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3348,29,PY,Pesquisa Anual de Serviços,2795,"Variação trimestral do pessoal ocupado das empresas de transportes, serviços auxiliares aos transportes e correios, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades"
3349,29,PY,Pesquisa Anual de Serviços,2661,"Variação trimestral do pessoal ocupado das empresas de transportes, serviços auxiliares aos transportes e correios, total e empresas com 20 ou mais pessoas ocupadas, segundo as atividades - CNAE 2.0"
3350,30,PP,Pesquisa da Pecuária Municipal,3939,"Efetivo dos rebanhos, por tipo de rebanho"
3351,30,PP,Pesquisa da Pecuária Municipal,73,"Efetivo dos rebanhos, por tipo de rebanho (série encerrada)"
3352,30,PP,Pesquisa da Pecuária Municipal,95,Ovinos tosquiados
3353,30,PP,Pesquisa da Pecuária Municipal,3940,"Produção da aquicultura, por tipo de produto"
3354,30,PP,Pesquisa da Pecuária Municipal,74,"Produção de origem animal, por tipo de produto"
3355,30,PP,Pesquisa da Pecuária Municipal,94,Vacas ordenhadas
3356,31,AM,Pesquisa de Assistência Médico-Sanitária,211,Estabelecimentos de saúde
3357,31,AM,Pesquisa de Assistência Médico-Sanitária,215,"Estabelecimentos de saúde, por tipo de atendimento e esfera administrativa"
3358,31,AM,Pesquisa de Assistência Médico-Sanitária,216,"Número de leitos para internação em estabelecimentos de saúde, por esfera administrativa"
3359,32,ES,Pesquisa de Estoques,911,Capacidade útil dos estabelecimentos inativos por tipo de unidade armazenadora
3360,32,ES,Pesquisa de Estoques,278,"Número de estabelecimentos e Capacidade útil das unidades armazenadoras por tipo de unidade armazenadora, tipo de propriedade da empresa e tipo de atividade do estabelecimento"
3361,32,ES,Pesquisa de Estoques,5459,"Número de estabelecimentos e Capacidade útil das unidades armazenadoras, por tipo de unidade armazenadora e grupos de capacidade útil"
3362,32,ES,Pesquisa de Estoques,259,Número de informantes e Capacidade útil dos armazéns e silos para produtos a granel
3363,32,ES,Pesquisa de Estoques,254,"Número de informantes e Quantidade estocada no último dia do semestre, por produtos, tipo de propriedade da empresa e tipo de atividade do estabelecimento"
3364,32,ES,Pesquisa de Estoques,255,"Número de municípios, Número de informantes e Estoque declarado no último dia do semestre por produtos"
3365,32,ES,Pesquisa de Estoques,5470,"Número e Capacidade útil dos estabelecimentos com armazéns convencionais, estruturais e infláveis por grupos de capacidade útil"
3366,32,ES,Pesquisa de Estoques,279,"Número e Capacidade útil dos estabelecimentos com armazéns convencionais, estruturais e infláveis, por grupos de capacidade útil (série encerrada)"
3367,32,ES,Pesquisa de Estoques,912,"Total de estabelecimentos inativos, Total de estabelecimentos inativos com informações de capacidade útil e Total de estabelecimentos inativos sem informações de capacidade útil"
3368,33,PM,Pesquisa de Informações Básicas Municipais,8534,"Municípios atingidos pela seca nos últimos 4 anos, ano da seca de maior impacto, ocorrências no ano da seca de maior impacto e ações para evitar ou minimizar os danos causados pela seca, por classe de tamanho da população do município"
3369,33,PM,Pesquisa de Informações Básicas Municipais,8546,"Municípios com casos confirmados clinicamente ou laboratorialmente de COVID-19 no município, por necessidade de instalação de tendas de triagem, por necessidade de internação, e por classe de tamanho da população do município"
3370,33,PM,Pesquisa de Informações Básicas Municipais,8437,"Municípios com Conselho Municipal nas áreas de habitação, transporte, agropecuária e meio ambiente, por características do conselho, segundo a classe de tamanho da população do município"
3371,33,PM,Pesquisa de Informações Básicas Municipais,8436,"Municípios com Conselho Municipal nas áreas de habitação, transporte, agropecuária e meio ambiente, por tipo de representação e caráter do conselho, segundo a classe de tamanho da população do município"
3372,33,PM,Pesquisa de Informações Básicas Municipais,6328,"Municípios com estrutura na área de habitação, transporte, agropecuária e meio ambiente, por classe de tamanho da população do município, segundo caracterização do órgão gestor, sexo, idade, cor ou raça e nível de instrução do titular do órgão gestor"
3373,33,PM,Pesquisa de Informações Básicas Municipais,8438,"Municípios com Fundo Municipal nas áreas de habitação, transporte e meio ambiente, por algumas características do fundo, segundo a classe de tamanho da população do município"
3374,33,PM,Pesquisa de Informações Básicas Municipais,8533,"Municípios com necessidade de internação de pessoas que contraíram COVID-19, total e com existência de internações acima da capacidade de leitos e de UTI públicos ou privados conveniados ao SUS e com necessidade de ampliação do número de leitos para atender à demanda por internação no município em virtude da COVID-19, por classe de tamanho da população do município,"
3375,33,PM,Pesquisa de Informações Básicas Municipais,8537,Municípios com ocorrência de enchentes e inundações graduais nos últimos 4 anos por áreas atingidas e tipos de atividades preventivas implementadas e por classe de tamanho da população do município.
3376,33,PM,Pesquisa de Informações Básicas Municipais,8538,"Municípios com ocorrência de enxurradas e inundações bruscas nos últimos 4 anos, por áreas de ocorrência, por medidas implementadas para evitar ou minimizar os danos causados e por classe de tamanho da população do município"
3377,33,PM,Pesquisa de Informações Básicas Municipais,8539,"Municípios com ocorrência de escorregamentos ou deslizamentos de encostas nos últimos 4 anos por áreas de ocorrência, por medidas adotadas para evitar ou minimizar danos e por classe de tamanho da população do município"
3378,33,PM,Pesquisa de Informações Básicas Municipais,8433,"Municípios com Plano Municipal de Habitação por algumas características do plano, por classe de tamanho da população do município"
3379,33,PM,Pesquisa de Informações Básicas Municipais,8453,"Municípios com Plano Municipal de Transporte, por algumas características do plano, segundo as classes de tamanho da população dos municípios"
3380,33,PM,Pesquisa de Informações Básicas Municipais,8481,"Municípios com programa ou ação de acesso facilitado aos produtores agropecuários, por tipo e forma de acesso, por classe de tamanho dos municípios"
3381,33,PM,Pesquisa de Informações Básicas Municipais,8445,"Municípios com transporte coletivo por ônibus intramunicipal total e com isenção formal da tarifa, por classe de tamanho da população do município e por tipo de passageiro com isenção formal"
3382,33,PM,Pesquisa de Informações Básicas Municipais,8446,"Municípios com transporte coletivo por ônibus intramunicipal, total e com adaptação da frota de ônibus para pessoas com deficiência ou mobilidade reduzida, por tipo de adaptação, por classe de tamanho da população do município"
3383,33,PM,Pesquisa de Informações Básicas Municipais,8489,"Municípios que pagam diretamente por Serviços Ambientais, por fonte de recursos, tipo de serviço e por classe de tamanho da população do município"
3384,33,PM,Pesquisa de Informações Básicas Municipais,8432,"Municípios que realizaram Conferência Municipal nas áreas de habitação e transporte nos últimos 4 anos, por aspectos das conferências e classe de tamanho da população do município"
3385,33,PM,Pesquisa de Informações Básicas Municipais,8530,"Municípios total e atingidos pela seca nos últimos 4 anos, existência de Plano de Contingência e/ou Prevenção para a seca, por classe de tamanho da população do município"
3386,33,PM,Pesquisa de Informações Básicas Municipais,8482,"Municípios total e com algum tipo de programa ou ação para o desenvolvimento de atividades agropecuárias, por tipo de programa ou ação e classes de tamanho da população"
3387,33,PM,Pesquisa de Informações Básicas Municipais,8442,"Municípios total e com Fundo Municipal nas áreas de habitação, transporte e meio ambiente, por classe de tamanho da população"
3388,33,PM,Pesquisa de Informações Básicas Municipais,8452,"Municípios total e com iniciativas que auxiliem o exercício da atividade pecuária e extrativa vegetal, por tipo de iniciativa e por classe de tamanho da população"
3389,33,PM,Pesquisa de Informações Básicas Municipais,8487,"Municípios total e com legislação ou instrumento de gestão ambiental por tipo de legislação, ano de criação e classe de tamanho da população do município"
3390,33,PM,Pesquisa de Informações Básicas Municipais,8449,"Municípios total e com órgão público ou convênios com instituições que atuem na assistência técnica e/ou extensão rural, por tipo de órgão, por tipo de instituição, por classe de tamanho da população"
3391,33,PM,Pesquisa de Informações Básicas Municipais,8484,"Municípios total e com programa ou ação social por tipo e área de atuação, por classe de tamanho da população"
3392,33,PM,Pesquisa de Informações Básicas Municipais,8486,"Municípios total e com recursos financeiros próprios para a área de meio ambiente, por classe de tamanho da população do município"
3393,33,PM,Pesquisa de Informações Básicas Municipais,8542,"Municípios, total com instituições de apoio a gestão de riscos e de desastres, por tipo de instituição, por atividades promovidas e por classe de tamanho da população do município"
3394,33,PM,Pesquisa de Informações Básicas Municipais,8536,"Municípios, total e atingidos por enchentes ou inundações graduais, enchurradas ou inundações bruscas ou escorregamentos ou deslizamenrtos de encostas nos últimos 4 anos, por algumas características dos desastres naturais e por classe de tamanho da população do município"
3395,33,PM,Pesquisa de Informações Básicas Municipais,8547,"Municípios, total e com ações de enfrentamento da pandemia da COVID-19, por características das ações e por classe de tamanho da população do município"
3396,33,PM,Pesquisa de Informações Básicas Municipais,8441,"Municípios, total e com algum programa que conceda o benefício do aluguel social, por classe de tamanho da população do município"
3397,33,PM,Pesquisa de Informações Básicas Municipais,8540,"Municípios, total e com algum tipo de instrumento de planejamento de gestão de riscos e desastres, por tipo de instrumento e por classe de tamanho da população do município"
3398,33,PM,Pesquisa de Informações Básicas Municipais,8543,"Municípios, total e com alguma medida de isolamento social em virtude da pandemia da COVID-19 e com análise de eficácia do isolamento, por classe de tamanho da população do município"
3399,33,PM,Pesquisa de Informações Básicas Municipais,8483,"Municípios, total e com apoio e promoção de atividades agropecuárias e/ou com programa ou ação de prevenção contra problemas climáticos para o setor agropecuário"
3400,33,PM,Pesquisa de Informações Básicas Municipais,8544,"Municípios, total e com barreiras sanitárias nas entradas do município durante o período da pandemia da COVID-19 e medida para regulamentar sanções por descumprimento de isolamento social, por classe de tamanho da população do município"
3401,33,PM,Pesquisa de Informações Básicas Municipais,8439,"Municípios, total e com cadastro ou levantamento de famílias interessadas, por classe de tamanho da população do município"
3402,33,PM,Pesquisa de Informações Básicas Municipais,8448,"Municípios, total e com ciclovias e bicicletários públicos, por classe de tamanho da população do município"
3403,33,PM,Pesquisa de Informações Básicas Municipais,8450,"Municípios, total e com entidades de associativismo ou representação de produtores agropecuários com registro oficial ou em atividade, por tipo de entidade e por classe de tamanho da população"
3404,33,PM,Pesquisa de Informações Básicas Municipais,8440,"Municípios, total e com favelas, mocambos, palafitas ou assemelhados, com cortiços, casas de cômodos ou cabeças de porco, com loteamentos irregulares e/ou clandestinos, com ocupações de terrenos ou prédios por movimentos de moradia, por classe de tamanho da população do município"
3405,33,PM,Pesquisa de Informações Básicas Municipais,8451,"Municípios, total e com infraestrutura de comercialização e exposição e com programa ou ação para aquisição de produtos agropecuários, por tipo de infraestrutura, por tipo de programa ou ação e por classe de tamanho dos municípios"
3406,33,PM,Pesquisa de Informações Básicas Municipais,8541,"Municípios, total e com medidas adotadas em relação à gestão de riscos de desastres decorrentes de enchentes ou inundações graduais, ou enxurradas ou inundações bruscas e de desastres decorrentes de escorregamentos ou desizamentos de encostas, por tipos de medidas e por classe de tamanho da população do município"
3407,33,PM,Pesquisa de Informações Básicas Municipais,8535,"Municípios, total e com ocorrência de alagamentos e processo erosivo nos últimos 4 anos, por classe de tamanho da população do município"
3408,33,PM,Pesquisa de Informações Básicas Municipais,8490,"Municípios, total e com ocorrência de algum impacto ambiental e/ou processo/ação que resulte em impacto no ambiente, por tipo de ocorrência e por classe de tamanho da população do município"
3409,33,PM,Pesquisa de Informações Básicas Municipais,8443,"Municípios, total e com serviços regulares de transporte existente nos municípios, por tipo de transporte e por classe de tamanho da população do município"
3410,33,PM,Pesquisa de Informações Básicas Municipais,8444,"Municípios, total e com transporte coletivo por ônibus intramunicipal por tipo de regulamentação, por classe de tamanho da população do município"
3411,33,PM,Pesquisa de Informações Básicas Municipais,6400,"Municípios, total e por existência de estrutura organizacional nas áreas de habitação, transporte, agropecuária e meio ambiente, segundo classe de tamanho da população do município"
3412,33,PM,Pesquisa de Informações Básicas Municipais,8545,"Municípios, total e que implementaram ações durante a pandemia da COVID-19 e para assegurar a proteção social das famílias e indivíduos em situação de risco e/ou vulnerabilidade social, por tipo de ação e por classe de tamanho da população do município"
3413,33,PM,Pesquisa de Informações Básicas Municipais,8488,"Municípios, total e que possui Plano de Gestão Integrada de Resíduos Sólidos e com programas ambientais implementados em parceria com Governo Federal, por tipo de programa e por classe de tamanho da população do município"
3414,33,PM,Pesquisa de Informações Básicas Municipais,8477,"Municípios, total, com programas ou ações realizados pela prefeitura na área de habitação, no ano de 2018 e/ou 2019, , por classe de tamanho da população do município"
3415,33,PM,Pesquisa de Informações Básicas Municipais,8447,"Municípios, total, com transporte coletivo por ônibus intermunicipal, por características do serviço e por classe de tamanho da população do município"
3416,33,PM,Pesquisa de Informações Básicas Municipais,8485,"Municípios, total, e com capacitação de servidores promovida pelo governo federal nos últimos 4 anos, por área temática e por classe de tamanho da população do município"
3417,33,PM,Pesquisa de Informações Básicas Municipais,8531,"Municípios, total, e com ocorrência de casos confirmados clinicamente ou laboratorialmente de COVID-19, por classe de tamanho da população do município"
3418,33,PM,Pesquisa de Informações Básicas Municipais,8532,"Municípios, total, e com rodízio na circulação de automóveis, motocicletas, ônibus ou outro transporte público ou privado no período da pandemia da COVID-19, por classe de tamanho da população do município"
3419,33,PM,Pesquisa de Informações Básicas Municipais,8431,"Número de municípios totais com ou sem Plano Municipal nas áreas de habitação e transporte, por classe de tamanho da população"
3420,33,PM,Pesquisa de Informações Básicas Municipais,8435,"Número de municípios, por classe de tamanho da população do município e existência de Conselho Municipal em diversas áreas"
3421,33,PM,Pesquisa de Informações Básicas Municipais,8434,"Número de municípios, por classe de tamanho da população do município e realização de Conferência Municipal nos últimos 4 anos"
3422,34,IT,Pesquisa de Inovação,7171,"Empresas que implementaram inovações ambientais, por grau de importância dos impactos ambientais causados, segundo as atividades da indústria, do setor de eletricidade e gás e dos serviços selecionados"
3423,34,IT,Pesquisa de Inovação,7172,"Empresas que implementaram inovações com indicação dos fatores que contribuíram para introduzir inovações ambientais, segundo as atividades da indústria, do setor de eletricidade e gás e dos serviços selecionados"
3424,34,IT,Pesquisa de Inovação,6495,"Empresas que implementaram inovações e Empresas que não implementaram produto ou processo, com e sem projetos, por inovações organizacionais e de marketing implementadas e atividades da indústria e dos serviços selecionados (CNAE 1.0)"
